hour,traffic_volume,day_of_week,hour,day_of_year,is_weekend
1/28/2020 15:00,214,1,15,28,0
1/28/2020 16:00,716,1,16,28,0
1/28/2020 17:00,295,1,17,28,0
1/28/2020 18:00,925,1,18,28,0
1/28/2020 19:00,600,1,19,28,0
1/28/2020 20:00,725,1,20,28,0
1/28/2020 21:00,592,1,21,28,0
1/28/2020 22:00,174,1,22,28,0
1/28/2020 23:00,512,1,23,28,0
1/29/2020 0:00,475,2,0,29,0
1/29/2020 1:00,519,2,1,29,0
1/29/2020 2:00,828,2,2,29,0
1/29/2020 3:00,376,2,3,29,0
1/29/2020 4:00,860,2,4,29,0
1/29/2020 5:00,775,2,5,29,0
1/29/2020 6:00,493,2,6,29,0
1/29/2020 7:00,968,2,7,29,0
1/29/2020 8:00,556,2,8,29,0
1/29/2020 9:00,291,2,9,29,0
1/29/2020 10:00,838,2,10,29,0
1/29/2020 11:00,788,2,11,29,0
1/29/2020 12:00,198,2,12,29,0
1/29/2020 13:00,647,2,13,29,0
1/29/2020 14:00,195,2,14,29,0
1/29/2020 15:00,763,2,15,29,0
1/29/2020 16:00,762,2,16,29,0
1/29/2020 17:00,289,2,17,29,0
1/29/2020 18:00,835,2,18,29,0
1/29/2020 19:00,136,2,19,29,0
1/29/2020 20:00,879,2,20,29,0
1/29/2020 21:00,468,2,21,29,0
1/29/2020 22:00,794,2,22,29,0
1/29/2020 23:00,624,2,23,29,0
1/30/2020 0:00,378,3,0,30,0
1/30/2020 1:00,316,3,1,30,0
1/30/2020 2:00,966,3,2,30,0
1/30/2020 3:00,972,3,3,30,0
1/30/2020 4:00,897,3,4,30,0
1/30/2020 5:00,372,3,5,30,0
1/30/2020 6:00,980,3,6,30,0
1/30/2020 7:00,161,3,7,30,0
1/30/2020 8:00,695,3,8,30,0
1/30/2020 9:00,979,3,9,30,0
1/30/2020 10:00,828,3,10,30,0
1/30/2020 11:00,441,3,11,30,0
1/30/2020 12:00,496,3,12,30,0
1/30/2020 13:00,798,3,13,30,0
1/30/2020 14:00,118,3,14,30,0
1/30/2020 15:00,276,3,15,30,0
1/30/2020 16:00,711,3,16,30,0
1/30/2020 17:00,495,3,17,30,0
1/30/2020 18:00,544,3,18,30,0
1/30/2020 19:00,332,3,19,30,0
1/30/2020 20:00,175,3,20,30,0
1/30/2020 21:00,364,3,21,30,0
1/30/2020 22:00,554,3,22,30,0
1/30/2020 23:00,895,3,23,30,0
1/31/2020 0:00,817,4,0,31,0
1/31/2020 1:00,834,4,1,31,0
1/31/2020 2:00,483,4,2,31,0
1/31/2020 3:00,663,4,3,31,0
1/31/2020 4:00,950,4,4,31,0
1/31/2020 5:00,605,4,5,31,0
1/31/2020 6:00,466,4,6,31,0
1/31/2020 7:00,243,4,7,31,0
1/31/2020 8:00,984,4,8,31,0
1/31/2020 9:00,168,4,9,31,0
1/31/2020 10:00,198,4,10,31,0
1/31/2020 11:00,495,4,11,31,0
1/31/2020 12:00,124,4,12,31,0
1/31/2020 13:00,990,4,13,31,0
1/31/2020 14:00,568,4,14,31,0
1/31/2020 15:00,583,4,15,31,0
1/31/2020 16:00,664,4,16,31,0
1/31/2020 17:00,250,4,17,31,0
1/31/2020 18:00,243,4,18,31,0
1/31/2020 19:00,668,4,19,31,0
1/31/2020 20:00,138,4,20,31,0
1/31/2020 21:00,208,4,21,31,0
1/31/2020 22:00,792,4,22,31,0
1/31/2020 23:00,141,4,23,31,0
2/1/2020 0:00,285,5,0,32,1
2/1/2020 1:00,497,5,1,32,1
2/1/2020 2:00,322,5,2,32,1
2/1/2020 3:00,733,5,3,32,1
2/1/2020 4:00,232,5,4,32,1
2/1/2020 5:00,262,5,5,32,1
2/1/2020 6:00,314,5,6,32,1
2/1/2020 7:00,832,5,7,32,1
2/1/2020 8:00,334,5,8,32,1
2/1/2020 9:00,942,5,9,32,1
2/1/2020 10:00,757,5,10,32,1
2/1/2020 11:00,850,5,11,32,1
2/1/2020 12:00,687,5,12,32,1
2/1/2020 13:00,108,5,13,32,1
2/1/2020 14:00,173,5,14,32,1
2/1/2020 15:00,591,5,15,32,1
2/1/2020 16:00,352,5,16,32,1
2/1/2020 17:00,329,5,17,32,1
2/1/2020 18:00,618,5,18,32,1
2/1/2020 19:00,273,5,19,32,1
2/1/2020 20:00,752,5,20,32,1
2/1/2020 21:00,267,5,21,32,1
2/1/2020 22:00,269,5,22,32,1
2/1/2020 23:00,492,5,23,32,1
2/2/2020 0:00,894,6,0,33,1
2/2/2020 1:00,733,6,1,33,1
2/2/2020 2:00,293,6,2,33,1
2/2/2020 3:00,616,6,3,33,1
2/2/2020 4:00,128,6,4,33,1
2/2/2020 5:00,264,6,5,33,1
2/2/2020 6:00,521,6,6,33,1
2/2/2020 7:00,438,6,7,33,1
2/2/2020 8:00,747,6,8,33,1
2/2/2020 9:00,595,6,9,33,1
2/2/2020 10:00,464,6,10,33,1
2/2/2020 11:00,932,6,11,33,1
2/2/2020 12:00,441,6,12,33,1
2/2/2020 13:00,599,6,13,33,1
2/2/2020 14:00,756,6,14,33,1
2/2/2020 15:00,610,6,15,33,1
2/2/2020 16:00,426,6,16,33,1
2/2/2020 17:00,316,6,17,33,1
2/2/2020 18:00,400,6,18,33,1
2/2/2020 19:00,231,6,19,33,1
2/2/2020 20:00,903,6,20,33,1
2/2/2020 21:00,169,6,21,33,1
2/2/2020 22:00,351,6,22,33,1
2/2/2020 23:00,514,6,23,33,1
2/3/2020 0:00,886,0,0,34,0
2/3/2020 1:00,544,0,1,34,0
2/3/2020 2:00,975,0,2,34,0
2/3/2020 3:00,281,0,3,34,0
2/3/2020 4:00,266,0,4,34,0
2/3/2020 5:00,190,0,5,34,0
2/3/2020 6:00,813,0,6,34,0
2/3/2020 7:00,957,0,7,34,0
2/3/2020 8:00,630,0,8,34,0
2/3/2020 9:00,138,0,9,34,0
2/3/2020 10:00,225,0,10,34,0
2/3/2020 11:00,550,0,11,34,0
2/3/2020 12:00,272,0,12,34,0
2/3/2020 13:00,752,0,13,34,0
2/3/2020 14:00,853,0,14,34,0
2/3/2020 15:00,319,0,15,34,0
2/3/2020 16:00,737,0,16,34,0
2/3/2020 17:00,157,0,17,34,0
2/3/2020 18:00,759,0,18,34,0
2/3/2020 19:00,575,0,19,34,0
2/3/2020 20:00,555,0,20,34,0
2/3/2020 21:00,928,0,21,34,0
2/3/2020 22:00,994,0,22,34,0
2/3/2020 23:00,460,0,23,34,0
2/4/2020 0:00,100,1,0,35,0
2/4/2020 1:00,486,1,1,35,0
2/4/2020 2:00,447,1,2,35,0
2/4/2020 3:00,289,1,3,35,0
2/4/2020 4:00,604,1,4,35,0
2/4/2020 5:00,290,1,5,35,0
2/4/2020 6:00,607,1,6,35,0
2/4/2020 7:00,468,1,7,35,0
2/4/2020 8:00,508,1,8,35,0
2/4/2020 9:00,923,1,9,35,0
2/4/2020 10:00,216,1,10,35,0
2/4/2020 11:00,233,1,11,35,0
2/4/2020 12:00,157,1,12,35,0
2/4/2020 13:00,655,1,13,35,0
2/4/2020 14:00,784,1,14,35,0
2/4/2020 15:00,771,1,15,35,0
2/4/2020 16:00,272,1,16,35,0
2/4/2020 17:00,928,1,17,35,0
2/4/2020 18:00,914,1,18,35,0
2/4/2020 19:00,248,1,19,35,0
2/4/2020 20:00,179,1,20,35,0
2/4/2020 21:00,985,1,21,35,0
2/4/2020 22:00,312,1,22,35,0
2/4/2020 23:00,302,1,23,35,0
2/5/2020 0:00,863,2,0,36,0
2/5/2020 1:00,328,2,1,36,0
2/5/2020 2:00,775,2,2,36,0
2/5/2020 3:00,326,2,3,36,0
2/5/2020 4:00,758,2,4,36,0
2/5/2020 5:00,631,2,5,36,0
2/5/2020 6:00,540,2,6,36,0
2/5/2020 7:00,501,2,7,36,0
2/5/2020 8:00,146,2,8,36,0
2/5/2020 9:00,332,2,9,36,0
2/5/2020 10:00,404,2,10,36,0
2/5/2020 11:00,625,2,11,36,0
2/5/2020 12:00,242,2,12,36,0
2/5/2020 13:00,514,2,13,36,0
2/5/2020 14:00,612,2,14,36,0
2/5/2020 15:00,472,2,15,36,0
2/5/2020 16:00,665,2,16,36,0
2/5/2020 17:00,985,2,17,36,0
2/5/2020 18:00,358,2,18,36,0
2/5/2020 19:00,755,2,19,36,0
2/5/2020 20:00,570,2,20,36,0
2/5/2020 21:00,111,2,21,36,0
2/5/2020 22:00,429,2,22,36,0
2/5/2020 23:00,835,2,23,36,0
2/6/2020 0:00,883,3,0,37,0
2/6/2020 1:00,457,3,1,37,0
2/6/2020 2:00,507,3,2,37,0
2/6/2020 3:00,767,3,3,37,0
2/6/2020 4:00,472,3,4,37,0
2/6/2020 5:00,107,3,5,37,0
2/6/2020 6:00,221,3,6,37,0
2/6/2020 7:00,447,3,7,37,0
2/6/2020 8:00,775,3,8,37,0
2/6/2020 9:00,189,3,9,37,0
2/6/2020 10:00,747,3,10,37,0
2/6/2020 11:00,797,3,11,37,0
2/6/2020 12:00,415,3,12,37,0
2/6/2020 13:00,277,3,13,37,0
2/6/2020 14:00,639,3,14,37,0
2/6/2020 15:00,831,3,15,37,0
2/6/2020 16:00,968,3,16,37,0
2/6/2020 17:00,140,3,17,37,0
2/6/2020 18:00,839,3,18,37,0
2/6/2020 19:00,803,3,19,37,0
2/6/2020 20:00,601,3,20,37,0
2/6/2020 21:00,244,3,21,37,0
2/6/2020 22:00,300,3,22,37,0
2/6/2020 23:00,823,3,23,37,0
2/7/2020 0:00,560,4,0,38,0
2/7/2020 1:00,831,4,1,38,0
2/7/2020 2:00,851,4,2,38,0
2/7/2020 3:00,657,4,3,38,0
2/7/2020 4:00,646,4,4,38,0
2/7/2020 5:00,352,4,5,38,0
2/7/2020 6:00,489,4,6,38,0
2/7/2020 7:00,693,4,7,38,0
2/7/2020 8:00,982,4,8,38,0
2/7/2020 9:00,355,4,9,38,0
2/7/2020 10:00,808,4,10,38,0
2/7/2020 11:00,914,4,11,38,0
2/7/2020 12:00,549,4,12,38,0
2/7/2020 13:00,109,4,13,38,0
2/7/2020 14:00,923,4,14,38,0
2/7/2020 15:00,897,4,15,38,0
2/7/2020 16:00,341,4,16,38,0
2/7/2020 17:00,350,4,17,38,0
2/7/2020 18:00,976,4,18,38,0
2/7/2020 19:00,104,4,19,38,0
2/7/2020 20:00,218,4,20,38,0
2/7/2020 21:00,900,4,21,38,0
2/7/2020 22:00,473,4,22,38,0
2/7/2020 23:00,164,4,23,38,0
2/8/2020 0:00,245,5,0,39,1
2/8/2020 1:00,323,5,1,39,1
2/8/2020 2:00,338,5,2,39,1
2/8/2020 3:00,276,5,3,39,1
2/8/2020 4:00,878,5,4,39,1
2/8/2020 5:00,952,5,5,39,1
2/8/2020 6:00,381,5,6,39,1
2/8/2020 7:00,162,5,7,39,1
2/8/2020 8:00,316,5,8,39,1
2/8/2020 9:00,953,5,9,39,1
2/8/2020 10:00,926,5,10,39,1
2/8/2020 11:00,894,5,11,39,1
2/8/2020 12:00,788,5,12,39,1
2/8/2020 13:00,560,5,13,39,1
2/8/2020 14:00,709,5,14,39,1
2/8/2020 15:00,204,5,15,39,1
2/8/2020 16:00,198,5,16,39,1
2/8/2020 17:00,610,5,17,39,1
2/8/2020 18:00,484,5,18,39,1
2/8/2020 19:00,504,5,19,39,1
2/8/2020 20:00,922,5,20,39,1
2/8/2020 21:00,617,5,21,39,1
2/8/2020 22:00,575,5,22,39,1
2/8/2020 23:00,808,5,23,39,1
2/9/2020 0:00,962,6,0,40,1
2/9/2020 1:00,744,6,1,40,1
2/9/2020 2:00,969,6,2,40,1
2/9/2020 3:00,870,6,3,40,1
2/9/2020 4:00,536,6,4,40,1
2/9/2020 5:00,122,6,5,40,1
2/9/2020 6:00,664,6,6,40,1
2/9/2020 7:00,776,6,7,40,1
2/9/2020 8:00,813,6,8,40,1
2/9/2020 9:00,557,6,9,40,1
2/9/2020 10:00,182,6,10,40,1
2/9/2020 11:00,244,6,11,40,1
2/9/2020 12:00,184,6,12,40,1
2/9/2020 13:00,177,6,13,40,1
2/9/2020 14:00,556,6,14,40,1
2/9/2020 15:00,977,6,15,40,1
2/9/2020 16:00,100,6,16,40,1
2/9/2020 17:00,150,6,17,40,1
2/9/2020 18:00,784,6,18,40,1
2/9/2020 19:00,816,6,19,40,1
2/9/2020 20:00,871,6,20,40,1
2/9/2020 21:00,545,6,21,40,1
2/9/2020 22:00,548,6,22,40,1
2/9/2020 23:00,980,6,23,40,1
2/10/2020 0:00,587,0,0,41,0
2/10/2020 1:00,899,0,1,41,0
2/10/2020 2:00,133,0,2,41,0
2/10/2020 3:00,447,0,3,41,0
2/10/2020 4:00,194,0,4,41,0
2/10/2020 5:00,171,0,5,41,0
2/10/2020 6:00,650,0,6,41,0
2/10/2020 7:00,253,0,7,41,0
2/10/2020 8:00,349,0,8,41,0
2/10/2020 9:00,773,0,9,41,0
2/10/2020 10:00,537,0,10,41,0
2/10/2020 11:00,217,0,11,41,0
2/10/2020 12:00,870,0,12,41,0
2/10/2020 13:00,990,0,13,41,0
2/10/2020 14:00,405,0,14,41,0
2/10/2020 15:00,367,0,15,41,0
2/10/2020 16:00,153,0,16,41,0
2/10/2020 17:00,335,0,17,41,0
2/10/2020 18:00,488,0,18,41,0
2/10/2020 19:00,833,0,19,41,0
2/10/2020 20:00,862,0,20,41,0
2/10/2020 21:00,924,0,21,41,0
2/10/2020 22:00,500,0,22,41,0
2/10/2020 23:00,723,0,23,41,0
2/11/2020 0:00,866,1,0,42,0
2/11/2020 1:00,402,1,1,42,0
2/11/2020 2:00,306,1,2,42,0
2/11/2020 3:00,328,1,3,42,0
2/11/2020 4:00,952,1,4,42,0
2/11/2020 5:00,677,1,5,42,0
2/11/2020 6:00,174,1,6,42,0
2/11/2020 7:00,534,1,7,42,0
2/11/2020 8:00,202,1,8,42,0
2/11/2020 9:00,521,1,9,42,0
2/11/2020 10:00,803,1,10,42,0
2/11/2020 11:00,863,1,11,42,0
2/11/2020 12:00,837,1,12,42,0
2/11/2020 13:00,905,1,13,42,0
2/11/2020 14:00,405,1,14,42,0
2/11/2020 15:00,197,1,15,42,0
2/11/2020 16:00,949,1,16,42,0
2/11/2020 17:00,897,1,17,42,0
2/11/2020 18:00,434,1,18,42,0
2/11/2020 19:00,958,1,19,42,0
2/11/2020 20:00,534,1,20,42,0
2/11/2020 21:00,546,1,21,42,0
2/11/2020 22:00,407,1,22,42,0
2/11/2020 23:00,348,1,23,42,0
2/12/2020 0:00,265,2,0,43,0
2/12/2020 1:00,580,2,1,43,0
2/12/2020 2:00,434,2,2,43,0
2/12/2020 3:00,641,2,3,43,0
2/12/2020 4:00,858,2,4,43,0
2/12/2020 5:00,205,2,5,43,0
2/12/2020 6:00,662,2,6,43,0
2/12/2020 7:00,180,2,7,43,0
2/12/2020 8:00,232,2,8,43,0
2/12/2020 9:00,896,2,9,43,0
2/12/2020 10:00,999,2,10,43,0
2/12/2020 11:00,237,2,11,43,0
2/12/2020 12:00,283,2,12,43,0
2/12/2020 13:00,500,2,13,43,0
2/12/2020 14:00,429,2,14,43,0
2/12/2020 15:00,884,2,15,43,0
2/12/2020 16:00,607,2,16,43,0
2/12/2020 17:00,951,2,17,43,0
2/12/2020 18:00,168,2,18,43,0
2/12/2020 19:00,645,2,19,43,0
2/12/2020 20:00,873,2,20,43,0
2/12/2020 21:00,152,2,21,43,0
2/12/2020 22:00,549,2,22,43,0
2/12/2020 23:00,304,2,23,43,0
2/13/2020 0:00,225,3,0,44,0
2/13/2020 1:00,846,3,1,44,0
2/13/2020 2:00,142,3,2,44,0
2/13/2020 3:00,851,3,3,44,0
2/13/2020 4:00,982,3,4,44,0
2/13/2020 5:00,210,3,5,44,0
2/13/2020 6:00,860,3,6,44,0
2/13/2020 7:00,762,3,7,44,0
2/13/2020 8:00,282,3,8,44,0
2/13/2020 9:00,947,3,9,44,0
2/13/2020 10:00,194,3,10,44,0
2/13/2020 11:00,473,3,11,44,0
2/13/2020 12:00,619,3,12,44,0
2/13/2020 13:00,999,3,13,44,0
2/13/2020 14:00,459,3,14,44,0
2/13/2020 15:00,999,3,15,44,0
2/13/2020 16:00,795,3,16,44,0
2/13/2020 17:00,380,3,17,44,0
2/13/2020 18:00,294,3,18,44,0
2/13/2020 19:00,963,3,19,44,0
2/13/2020 20:00,294,3,20,44,0
2/13/2020 21:00,766,3,21,44,0
2/13/2020 22:00,192,3,22,44,0
2/13/2020 23:00,771,3,23,44,0
2/14/2020 0:00,160,4,0,45,0
2/14/2020 1:00,733,4,1,45,0
2/14/2020 2:00,150,4,2,45,0
2/14/2020 3:00,502,4,3,45,0
2/14/2020 4:00,888,4,4,45,0
2/14/2020 5:00,104,4,5,45,0
2/14/2020 6:00,565,4,6,45,0
2/14/2020 7:00,703,4,7,45,0
2/14/2020 8:00,781,4,8,45,0
2/14/2020 9:00,928,4,9,45,0
2/14/2020 10:00,633,4,10,45,0
2/14/2020 11:00,504,4,11,45,0
2/14/2020 12:00,937,4,12,45,0
2/14/2020 13:00,612,4,13,45,0
2/14/2020 14:00,744,4,14,45,0
2/14/2020 15:00,332,4,15,45,0
2/14/2020 16:00,623,4,16,45,0
2/14/2020 17:00,445,4,17,45,0
2/14/2020 18:00,145,4,18,45,0
2/14/2020 19:00,645,4,19,45,0
2/14/2020 20:00,177,4,20,45,0
2/14/2020 21:00,829,4,21,45,0
2/14/2020 22:00,912,4,22,45,0
2/14/2020 23:00,172,4,23,45,0
2/15/2020 0:00,893,5,0,46,1
2/15/2020 1:00,348,5,1,46,1
2/15/2020 2:00,146,5,2,46,1
2/15/2020 3:00,220,5,3,46,1
2/15/2020 4:00,313,5,4,46,1
2/15/2020 5:00,338,5,5,46,1
2/15/2020 6:00,155,5,6,46,1
2/15/2020 7:00,449,5,7,46,1
2/15/2020 8:00,206,5,8,46,1
2/15/2020 9:00,930,5,9,46,1
2/15/2020 10:00,147,5,10,46,1
2/15/2020 11:00,672,5,11,46,1
2/15/2020 12:00,436,5,12,46,1
2/15/2020 13:00,125,5,13,46,1
2/15/2020 14:00,903,5,14,46,1
2/15/2020 15:00,356,5,15,46,1
2/15/2020 16:00,107,5,16,46,1
2/15/2020 17:00,724,5,17,46,1
2/15/2020 18:00,966,5,18,46,1
2/15/2020 19:00,352,5,19,46,1
2/15/2020 20:00,791,5,20,46,1
2/15/2020 21:00,818,5,21,46,1
2/15/2020 22:00,402,5,22,46,1
2/15/2020 23:00,738,5,23,46,1
2/16/2020 0:00,155,6,0,47,1
2/16/2020 1:00,825,6,1,47,1
2/16/2020 2:00,625,6,2,47,1
2/16/2020 3:00,573,6,3,47,1
2/16/2020 4:00,127,6,4,47,1
2/16/2020 5:00,177,6,5,47,1
2/16/2020 6:00,315,6,6,47,1
2/16/2020 7:00,485,6,7,47,1
2/16/2020 8:00,464,6,8,47,1
2/16/2020 9:00,765,6,9,47,1
2/16/2020 10:00,625,6,10,47,1
2/16/2020 11:00,798,6,11,47,1
2/16/2020 12:00,411,6,12,47,1
2/16/2020 13:00,982,6,13,47,1
2/16/2020 14:00,106,6,14,47,1
2/16/2020 15:00,102,6,15,47,1
2/16/2020 16:00,722,6,16,47,1
2/16/2020 17:00,849,6,17,47,1
2/16/2020 18:00,462,6,18,47,1
2/16/2020 19:00,850,6,19,47,1
2/16/2020 20:00,607,6,20,47,1
2/16/2020 21:00,373,6,21,47,1
2/16/2020 22:00,605,6,22,47,1
2/16/2020 23:00,905,6,23,47,1
2/17/2020 0:00,838,0,0,48,0
2/17/2020 1:00,982,0,1,48,0
2/17/2020 2:00,114,0,2,48,0
2/17/2020 3:00,291,0,3,48,0
2/17/2020 4:00,730,0,4,48,0
2/17/2020 5:00,584,0,5,48,0
2/17/2020 6:00,127,0,6,48,0
2/17/2020 7:00,813,0,7,48,0
2/17/2020 8:00,138,0,8,48,0
2/17/2020 9:00,372,0,9,48,0
2/17/2020 10:00,330,0,10,48,0
2/17/2020 11:00,185,0,11,48,0
2/17/2020 12:00,573,0,12,48,0
2/17/2020 13:00,225,0,13,48,0
2/17/2020 14:00,911,0,14,48,0
2/17/2020 15:00,636,0,15,48,0
2/17/2020 16:00,244,0,16,48,0
2/17/2020 17:00,624,0,17,48,0
2/17/2020 18:00,311,0,18,48,0
2/17/2020 19:00,124,0,19,48,0
2/17/2020 20:00,679,0,20,48,0
2/17/2020 21:00,493,0,21,48,0
2/17/2020 22:00,166,0,22,48,0
2/17/2020 23:00,332,0,23,48,0
2/18/2020 0:00,208,1,0,49,0
2/18/2020 1:00,245,1,1,49,0
2/18/2020 2:00,210,1,2,49,0
2/18/2020 3:00,327,1,3,49,0
2/18/2020 4:00,210,1,4,49,0
2/18/2020 5:00,569,1,5,49,0
2/18/2020 6:00,133,1,6,49,0
2/18/2020 7:00,722,1,7,49,0
2/18/2020 8:00,875,1,8,49,0
2/18/2020 9:00,468,1,9,49,0
2/18/2020 10:00,847,1,10,49,0
2/18/2020 11:00,694,1,11,49,0
2/18/2020 12:00,653,1,12,49,0
2/18/2020 13:00,524,1,13,49,0
2/18/2020 14:00,712,1,14,49,0
2/18/2020 15:00,617,1,15,49,0
2/18/2020 16:00,791,1,16,49,0
2/18/2020 17:00,381,1,17,49,0
2/18/2020 18:00,419,1,18,49,0
2/18/2020 19:00,837,1,19,49,0
2/18/2020 20:00,542,1,20,49,0
2/18/2020 21:00,414,1,21,49,0
2/18/2020 22:00,976,1,22,49,0
2/18/2020 23:00,840,1,23,49,0
2/19/2020 0:00,476,2,0,50,0
2/19/2020 1:00,388,2,1,50,0
2/19/2020 2:00,536,2,2,50,0
2/19/2020 3:00,761,2,3,50,0
2/19/2020 4:00,376,2,4,50,0
2/19/2020 5:00,809,2,5,50,0
2/19/2020 6:00,681,2,6,50,0
2/19/2020 7:00,602,2,7,50,0
2/19/2020 8:00,723,2,8,50,0
2/19/2020 9:00,615,2,9,50,0
2/19/2020 10:00,449,2,10,50,0
2/19/2020 11:00,942,2,11,50,0
2/19/2020 12:00,545,2,12,50,0
2/19/2020 13:00,929,2,13,50,0
2/19/2020 14:00,449,2,14,50,0
2/19/2020 15:00,706,2,15,50,0
2/19/2020 16:00,763,2,16,50,0
2/19/2020 17:00,922,2,17,50,0
2/19/2020 18:00,236,2,18,50,0
2/19/2020 19:00,858,2,19,50,0
2/19/2020 20:00,998,2,20,50,0
2/19/2020 21:00,342,2,21,50,0
2/19/2020 22:00,642,2,22,50,0
2/19/2020 23:00,139,2,23,50,0
2/20/2020 0:00,328,3,0,51,0
2/20/2020 1:00,647,3,1,51,0
2/20/2020 2:00,322,3,2,51,0
2/20/2020 3:00,105,3,3,51,0
2/20/2020 4:00,421,3,4,51,0
2/20/2020 5:00,567,3,5,51,0
2/20/2020 6:00,831,3,6,51,0
2/20/2020 7:00,174,3,7,51,0
2/20/2020 8:00,103,3,8,51,0
2/20/2020 9:00,946,3,9,51,0
2/20/2020 10:00,745,3,10,51,0
2/20/2020 11:00,217,3,11,51,0
2/20/2020 12:00,980,3,12,51,0
2/20/2020 13:00,705,3,13,51,0
2/20/2020 14:00,603,3,14,51,0
2/20/2020 15:00,673,3,15,51,0
2/20/2020 16:00,540,3,16,51,0
2/20/2020 17:00,293,3,17,51,0
2/20/2020 18:00,946,3,18,51,0
2/20/2020 19:00,814,3,19,51,0
2/20/2020 20:00,491,3,20,51,0
2/20/2020 21:00,125,3,21,51,0
2/20/2020 22:00,534,3,22,51,0
2/20/2020 23:00,272,3,23,51,0
2/21/2020 0:00,399,4,0,52,0
2/21/2020 1:00,744,4,1,52,0
2/21/2020 2:00,425,4,2,52,0
2/21/2020 3:00,509,4,3,52,0
2/21/2020 4:00,217,4,4,52,0
2/21/2020 5:00,935,4,5,52,0
2/21/2020 6:00,886,4,6,52,0
2/21/2020 7:00,823,4,7,52,0
2/21/2020 8:00,324,4,8,52,0
2/21/2020 9:00,631,4,9,52,0
2/21/2020 10:00,212,4,10,52,0
2/21/2020 11:00,239,4,11,52,0
2/21/2020 12:00,658,4,12,52,0
2/21/2020 13:00,100,4,13,52,0
2/21/2020 14:00,189,4,14,52,0
2/21/2020 15:00,753,4,15,52,0
2/21/2020 16:00,419,4,16,52,0
2/21/2020 17:00,649,4,17,52,0
2/21/2020 18:00,904,4,18,52,0
2/21/2020 19:00,993,4,19,52,0
2/21/2020 20:00,238,4,20,52,0
2/21/2020 21:00,610,4,21,52,0
2/21/2020 22:00,967,4,22,52,0
2/21/2020 23:00,944,4,23,52,0
2/22/2020 0:00,358,5,0,53,1
2/22/2020 1:00,772,5,1,53,1
2/22/2020 2:00,789,5,2,53,1
2/22/2020 3:00,109,5,3,53,1
2/22/2020 4:00,360,5,4,53,1
2/22/2020 5:00,749,5,5,53,1
2/22/2020 6:00,271,5,6,53,1
2/22/2020 7:00,997,5,7,53,1
2/22/2020 8:00,112,5,8,53,1
2/22/2020 9:00,267,5,9,53,1
2/22/2020 10:00,741,5,10,53,1
2/22/2020 11:00,695,5,11,53,1
2/22/2020 12:00,420,5,12,53,1
2/22/2020 13:00,418,5,13,53,1
2/22/2020 14:00,712,5,14,53,1
2/22/2020 15:00,428,5,15,53,1
2/22/2020 16:00,884,5,16,53,1
2/22/2020 17:00,876,5,17,53,1
2/22/2020 18:00,649,5,18,53,1
2/22/2020 19:00,518,5,19,53,1
2/22/2020 20:00,705,5,20,53,1
2/22/2020 21:00,194,5,21,53,1
2/22/2020 22:00,916,5,22,53,1
2/22/2020 23:00,680,5,23,53,1
2/23/2020 0:00,417,6,0,54,1
2/23/2020 1:00,335,6,1,54,1
2/23/2020 2:00,433,6,2,54,1
2/23/2020 3:00,984,6,3,54,1
2/23/2020 4:00,475,6,4,54,1
2/23/2020 5:00,558,6,5,54,1
2/23/2020 6:00,236,6,6,54,1
2/23/2020 7:00,687,6,7,54,1
2/23/2020 8:00,646,6,8,54,1
2/23/2020 9:00,612,6,9,54,1
2/23/2020 10:00,395,6,10,54,1
2/23/2020 11:00,419,6,11,54,1
2/23/2020 12:00,671,6,12,54,1
2/23/2020 13:00,931,6,13,54,1
2/23/2020 14:00,448,6,14,54,1
2/23/2020 15:00,939,6,15,54,1
2/23/2020 16:00,878,6,16,54,1
2/23/2020 17:00,972,6,17,54,1
2/23/2020 18:00,328,6,18,54,1
2/23/2020 19:00,369,6,19,54,1
2/23/2020 20:00,927,6,20,54,1
2/23/2020 21:00,897,6,21,54,1
2/23/2020 22:00,390,6,22,54,1
2/23/2020 23:00,824,6,23,54,1
2/24/2020 0:00,264,0,0,55,0
2/24/2020 1:00,104,0,1,55,0
2/24/2020 2:00,950,0,2,55,0
2/24/2020 3:00,478,0,3,55,0
2/24/2020 4:00,177,0,4,55,0
2/24/2020 5:00,509,0,5,55,0
2/24/2020 6:00,673,0,6,55,0
2/24/2020 7:00,231,0,7,55,0
2/24/2020 8:00,700,0,8,55,0
2/24/2020 9:00,848,0,9,55,0
2/24/2020 10:00,141,0,10,55,0
2/24/2020 11:00,188,0,11,55,0
2/24/2020 12:00,501,0,12,55,0
2/24/2020 13:00,395,0,13,55,0
2/24/2020 14:00,939,0,14,55,0
2/24/2020 15:00,394,0,15,55,0
2/24/2020 16:00,715,0,16,55,0
2/24/2020 17:00,625,0,17,55,0
2/24/2020 18:00,899,0,18,55,0
2/24/2020 19:00,790,0,19,55,0
2/24/2020 20:00,736,0,20,55,0
2/24/2020 21:00,521,0,21,55,0
2/24/2020 22:00,964,0,22,55,0
2/24/2020 23:00,122,0,23,55,0
2/25/2020 0:00,674,1,0,56,0
2/25/2020 1:00,242,1,1,56,0
2/25/2020 2:00,764,1,2,56,0
2/25/2020 3:00,244,1,3,56,0
2/25/2020 4:00,324,1,4,56,0
2/25/2020 5:00,602,1,5,56,0
2/25/2020 6:00,920,1,6,56,0
2/25/2020 7:00,715,1,7,56,0
